delta,rho,class_id,class_label,variance_gap,arcsine_chsh_margin,linear_completion_residual
0.13,0.74,3,both obstructions,0.1299999999999999,-0.190688779776798,0.06500000000000017
0.13,0.75,3,both obstructions,0.1299999999999999,-0.2506556623361309,0.06500000000000017
0.13,0.76,3,both obstructions,0.1299999999999999,-0.3116598064724214,0.06500000000000017
0.13,0.77,3,both obstructions,0.1299999999999999,-0.3737719530845256,0.06500000000000017
0.13,0.78,3,both obstructions,0.1299999999999999,-0.43707061534714775,0.06500000000000017
0.13,0.79,3,both obstructions,0.1299999999999999,-0.5016433360398,0.06500000000000017
0.13,0.8,3,both obstructions,0.1299999999999999,-0.5675882184166561,0.06500000000000017
0.13,0.81,3,both obstructions,0.1299999999999999,-0.6350158070268312,0.06500000000000017
0.13,0.8200000000000001,3,both obstructions,0.1299999999999999,-0.7040514214666138,0.06500000000000017
0.13,0.8300000000000001,3,both obstructions,0.1299999999999999,-0.7748380838836182,0.06500000000000017
0.13,0.84,3,both obstructions,0.1299999999999999,-0.847540235897406,0.06500000000000017
0.13,0.85,3,both obstructions,0.1299999999999999,-0.9223485216695071,0.06500000000000017
0.13,0.86,3,both obstructions,0.1299999999999999,-0.9994860363322422,0.06500000000000017
0.13,0.87,3,both obstructions,0.1299999999999999,-1.0792166286054314,0.06500000000000017
0.13,0.88,3,both obstructions,0.1299999999999999,-1.161856148226211,0.06500000000000017
0.13,0.89,3,both obstructions,0.1299999999999999,-1.2477880245015287,0.06500000000000017
0.13,0.9,3,both obstructions,0.1299999999999999,-1.3374854064047437,0.06500000000000017
0.13,0.91,3,both obstructions,0.1299999999999999,-1.4315435938103152,0.06500000000000017
0.13,0.92,3,both obstructions,0.1299999999999999,-1.5307292872671479,0.06500000000000017
0.13,0.93,3,both obstructions,0.1299999999999999,-1.6360587243188807,0.06500000000000017
0.13,0.9400000000000001,3,both obstructions,0.1299999999999999,-1.7489285684979503,0.06500000000000017
0.13,0.95,3,both obstructions,0.1299999999999999,-1.871350936423707,0.06500000000000017
0.135,0.0,1,variance-only obstruction,0.135,3.141592653589793,0.06750000000000056
0.135,0.01,1,variance-only obstruction,0.135,3.1015919868931245,0.06750000000000056
0.135,0.02,1,variance-only obstruction,0.135,3.061587319296231,0.06750000000000056
0.135,0.03,1,variance-only obstruction,0.135,3.0215746462958855,0.06750000000000056
0.135,0.04,1,variance-only obstruction,0.135,2.9815499561738372,0.06750000000000056
0.135,0.05,1,variance-only obstruction,0.135,2.941509226366713,0.06750000000000056
0.135,0.06,1,variance-only obstruction,0.135,2.9014484198086796,0.06750000000000056
0.135,0.07,1,variance-only obstruction,0.135,2.861363481237592,0.06750000000000056
0.135,0.08,1,variance-only obstruction,0.135,2.821250333455157,0.06750000000000056
0.135,0.09,1,variance-only obstruction,0.135,2.781104873531412,0.06750000000000056
0.135,0.1,1,variance-only obstruction,0.135,2.740922968943554,0.06750000000000056
0.135,0.11,1,variance-only obstruction,0.135,2.7007004536388064,0.06750000000000056
0.135,0.12,1,variance-only obstruction,0.135,2.6604331240106407,0.06750000000000056
0.135,0.13,1,variance-only obstruction,0.135,2.620116734777211,0.06750000000000056
0.135,0.14,1,variance-only obstruction,0.135,2.5797469947503697,0.06750000000000056
0.135,0.15,1,variance-only obstruction,0.135,2.539319562483049,0.06750000000000056
0.135,0.16,1,variance-only obstruction,0.135,2.498830041782151,0.06750000000000056
0.135,0.17,1,variance-only obstruction,0.135,2.4582739770733752,0.06750000000000056
0.135,0.18,1,variance-only obstruction,0.135,2.4176468486036025,0.06750000000000056
0.135,0.19,1,variance-only obstruction,0.135,2.376944067465555,0.06750000000000056
0.135,0.2,1,variance-only obstruction,0.135,2.33616097042847,0.06750000000000056
0.135,0.21,1,variance-only obstruction,0.135,2.2952928145574107,0.06750000000000056
0.135,0.22,1,variance-only obstruction,0.135,2.2543347716026156,0.06750000000000056
0.135,0.23,1,variance-only obstruction,0.135,2.2132819221389406,0.06750000000000056
0.135,0.24,1,variance-only obstruction,0.135,2.17212924943394,0.06750000000000056
0.135,0.25,1,variance-only obstruction,0.135,2.1308716330214788,0.06750000000000056
0.135,0.26,1,variance-only obstruction,0.135,2.0895038419559175,0.06750000000000056
0.135,0.27,1,variance-only obstruction,0.135,2.0480205277199,0.06750000000000056
0.135,0.28,1,variance-only obstruction,0.135,2.006416216756482,0.06750000000000056
0.135,0.29,1,variance-only obstruction,0.135,1.9646853025938633,0.06750000000000056
0.135,0.3,1,variance-only obstruction,0.135,1.922822037528203,0.06750000000000056
0.135,0.31,1,variance-only obstruction,0.135,1.8808205238268954,0.06750000000000056
0.135,0.32,1,variance-only obstruction,0.135,1.8386747044112723,0.06750000000000056
0.135,0.33,1,variance-only obstruction,0.135,1.7963783529738717,0.06750000000000056
0.135,0.34,1,variance-only obstruction,0.135,1.753925063481146,0.06750000000000056
0.135,0.35000000000000003,1,variance-only obstruction,0.135,1.7113082390077519,0.06750000000000056
0.135,0.36,1,variance-only obstruction,0.135,1.6685210798432333,0.06750000000000056
0.135,0.37,1,variance-only obstruction,0.135,1.6255565708059898,0.06750000000000056
0.135,0.38,1,variance-only obstruction,0.135,1.5824074676927509,0.06750000000000056
0.135,0.39,1,variance-only obstruction,0.135,1.5390662827843054,0.06750000000000056
0.135,0.4,1,variance-only obstruction,0.135,1.4955252693198409,0.06750000000000056
0.135,0.41000000000000003,1,variance-only obstruction,0.135,1.45177640484277,0.06750000000000056
0.135,0.42,1,variance-only obstruction,0.135,1.4078113733102493,0.06750000000000056
0.135,0.43,1,variance-only obstruction,0.135,1.363621545846517,0.06750000000000056
0.135,0.44,1,variance-only obstruction,0.135,1.3191979600064996,0.06750000000000056
0.135,0.45,1,variance-only obstruction,0.135,1.2745312974006076,0.06750000000000056
0.135,0.46,1,variance-only obstruction,0.135,1.2296118595139836,0.06750000000000056
0.135,0.47000000000000003,1,variance-only obstruction,0.135,1.1844295415333301,0.06750000000000056
0.135,0.48,1,variance-only obstruction,0.135,1.1389738039714405,0.06750000000000056
0.135,0.49,1,variance-only obstruction,0.135,1.0932336418532023,0.06750000000000056
0.135,0.5,1,variance-only obstruction,0.135,1.0471975511965974,0.06750000000000056
0.135,0.51,1,variance-only obstruction,0.135,1.0008534924873937,0.06750000000000056
0.135,0.52,1,variance-only obstruction,0.135,0.9541888508060166,0.06750000000000056
0.135,0.53,1,variance-only obstruction,0.135,0.90719039221859,0.06750000000000056
0.135,0.54,1,variance-only obstruction,0.135,0.8598442159901052,0.06750000000000056
0.135,0.55,1,variance-only obstruction,0.135,0.8121357021148192,0.06750000000000056
0.135,0.56,1,variance-only obstruction,0.135,0.7640494535855442,0.06750000000000056
0.135,0.5700000000000001,1,variance-only obstruction,0.135,0.7155692327374448,0.06750000000000056
0.135,0.58,1,variance-only obstruction,0.135,0.6666778909007891,0.06750000000000056
0.135,0.59,1,variance-only obstruction,0.135,0.6173572904777078,0.06750000000000056
0.135,0.6,1,variance-only obstruction,0.135,0.5675882184166556,0.06750000000000056
0.135,0.61,1,variance-only obstruction,0.135,0.5173502898901026,0.06750000000000056
0.135,0.62,1,variance-only obstruction,0.135,0.4666218407803062,0.06750000000000056
0.135,0.63,1,variance-only obstruction,0.135,0.4153798073373256,0.06750000000000056
0.135,0.64,1,variance-only obstruction,0.135,0.363599591083569,0.06750000000000056
0.135,0.65,1,variance-only obstruction,0.135,0.3112549066883705,0.06750000000000056
0.135,0.66,1,variance-only obstruction,0.135,0.25831761010943444,0.06750000000000056
0.135,0.67,1,variance-only obstruction,0.135,0.20475750377635737,0.06750000000000056
0.135,0.68,1,variance-only obstruction,0.135,0.1505421149501105,0.06750000000000056
0.135,0.6900000000000001,1,variance-only obstruction,0.135,0.09563644259925974,0.06750000000000056
0.135,0.7000000000000001,1,variance-only obstruction,0.135,0.04000266714678036,0.06750000000000056
0.135,0.71,3,both obstructions,0.135,-0.016400183794894385,0.06750000000000056
0.135,0.72,3,both obstructions,0.135,-0.07361662214232689,0.06750000000000056
0.135,0.73,3,both obstructions,0.135,-0.13169514893644596,0.06750000000000056
0.135,0.74,3,both obstructions,0.135,-0.190688779776798,0.06750000000000056
0.135,0.75,3,both obstructions,0.135,-0.2506556623361309,0.06750000000000056
0.135,0.76,3,both obstructions,0.135,-0.3116598064724214,0.06750000000000056
0.135,0.77,3,both obstructions,0.135,-0.3737719530845256,0.06750000000000056
0.135,0.78,3,both obstructions,0.135,-0.43707061534714775,0.06750000000000056
0.135,0.79,3,both obstructions,0.135,-0.5016433360398,0.06750000000000056
0.135,0.8,3,both obstructions,0.135,-0.5675882184166561,0.06750000000000056
0.135,0.81,3,both obstructions,0.135,-0.6350158070268312,0.06750000000000056
0.135,0.8200000000000001,3,both obstructions,0.135,-0.7040514214666138,0.06750000000000056
0.135,0.8300000000000001,3,both obstructions,0.135,-0.7748380838836182,0.06750000000000056
0.135,0.84,3,both obstructions,0.135,-0.847540235897406,0.06750000000000056
0.135,0.85,3,both obstructions,0.135,-0.9223485216695071,0.06750000000000056
0.135,0.86,3,both obstructions,0.135,-0.9994860363322422,0.06750000000000056
0.135,0.87,3,both obstructions,0.135,-1.0792166286054314,0.06750000000000056
0.135,0.88,3,both obstructions,0.135,-1.161856148226211,0.06750000000000056
0.135,0.89,3,both obstructions,0.135,-1.2477880245015287,0.06750000000000056
0.135,0.9,3,both obstructions,0.135,-1.3374854064047437,0.06750000000000056
0.135,0.91,3,both obstructions,0.135,-1.4315435938103152,0.06750000000000056
0.135,0.92,3,both obstructions,0.135,-1.5307292872671479,0.06750000000000056
0.135,0.93,3,both obstructions,0.135,-1.6360587243188807,0.06750000000000056
0.135,0.9400000000000001,3,both obstructions,0.135,-1.7489285684979503,0.06750000000000056
0.135,0.95,3,both obstructions,0.135,-1.8713509364237062,0.06750000000000056
0.14,0.0,1,variance-only obstruction,0.14000000000000012,3.141592653589793,0.07000000000000028
0.14,0.01,1,variance-only obstruction,0.14000000000000012,3.1015919868931245,0.07000000000000028
0.14,0.02,1,variance-only obstruction,0.14000000000000012,3.061587319296231,0.07000000000000028
0.14,0.03,1,variance-only obstruction,0.14000000000000012,3.0215746462958855,0.07000000000000028
0.14,0.04,1,variance-only obstruction,0.14000000000000012,2.9815499561738372,0.07000000000000028
0.14,0.05,1,variance-only obstruction,0.14000000000000012,2.941509226366713,0.07000000000000028
0.14,0.06,1,variance-only obstruction,0.14000000000000012,2.9014484198086796,0.07000000000000028
0.14,0.07,1,variance-only obstruction,0.14000000000000012,2.861363481237592,0.07000000000000028
0.14,0.08,1,variance-only obstruction,0.14000000000000012,2.821250333455157,0.07000000000000028
0.14,0.09,1,variance-only obstruction,0.14000000000000012,2.781104873531412,0.07000000000000028
0.14,0.1,1,variance-only obstruction,0.14000000000000012,2.740922968943554,0.07000000000000028
0.14,0.11,1,variance-only obstruction,0.14000000000000012,2.7007004536388064,0.07000000000000028
0.14,0.12,1,variance-only obstruction,0.14000000000000012,2.660433124010641,0.07000000000000028
0.14,0.13,1,variance-only obstruction,0.14000000000000012,2.620116734777211,0.07000000000000028
0.14,0.14,1,variance-only obstruction,0.14000000000000012,2.5797469947503697,0.07000000000000028
0.14,0.15,1,variance-only obstruction,0.14000000000000012,2.539319562483049,0.07000000000000028
0.14,0.16,1,variance-only obstruction,0.14000000000000012,2.498830041782151,0.07000000000000028
0.14,0.17,1,variance-only obstruction,0.14000000000000012,2.4582739770733752,0.07000000000000028
0.14,0.18,1,variance-only obstruction,0.14000000000000012,2.4176468486036025,0.07000000000000028
0.14,0.19,1,variance-only obstruction,0.14000000000000012,2.376944067465555,0.07000000000000028
0.14,0.2,1,variance-only obstruction,0.14000000000000012,2.33616097042847,0.07000000000000028
0.14,0.21,1,variance-only obstruction,0.14000000000000012,2.2952928145574107,0.07000000000000028
0.14,0.22,1,variance-only obstruction,0.14000000000000012,2.2543347716026156,0.07000000000000028
0.14,0.23,1,variance-only obstruction,0.14000000000000012,2.2132819221389406,0.07000000000000028
0.14,0.24,1,variance-only obstruction,0.14000000000000012,2.17212924943394,0.07000000000000028
0.14,0.25,1,variance-only obstruction,0.14000000000000012,2.1308716330214788,0.07000000000000028
0.14,0.26,1,variance-only obstruction,0.14000000000000012,2.0895038419559175,0.07000000000000028
0.14,0.27,1,variance-only obstruction,0.14000000000000012,2.0480205277199,0.07000000000000028
0.14,0.28,1,variance-only obstruction,0.14000000000000012,2.006416216756482,0.07000000000000028
0.14,0.29,1,variance-only obstruction,0.14000000000000012,1.9646853025938633,0.07000000000000028
0.14,0.3,1,variance-only obstruction,0.14000000000000012,1.922822037528203,0.07000000000000028
0.14,0.31,1,variance-only obstruction,0.14000000000000012,1.8808205238268954,0.07000000000000028
0.14,0.32,1,variance-only obstruction,0.14000000000000012,1.8386747044112723,0.07000000000000028
0.14,0.33,1,variance-only obstruction,0.14000000000000012,1.7963783529738717,0.07000000000000028
0.14,0.34,1,variance-only obstruction,0.14000000000000012,1.753925063481146,0.07000000000000028
0.14,0.35000000000000003,1,variance-only obstruction,0.14000000000000012,1.7113082390077519,0.07000000000000028
0.14,0.36,1,variance-only obstruction,0.14000000000000012,1.6685210798432333,0.07000000000000028
0.14,0.37,1,variance-only obstruction,0.14000000000000012,1.6255565708059898,0.07000000000000028
0.14,0.38,1,variance-only obstruction,0.14000000000000012,1.5824074676927509,0.07000000000000028
0.14,0.39,1,variance-only obstruction,0.14000000000000012,1.5390662827843054,0.07000000000000028
0.14,0.4,1,variance-only obstruction,0.14000000000000012,1.4955252693198409,0.07000000000000028
0.14,0.41000000000000003,1,variance-only obstruction,0.14000000000000012,1.45177640484277,0.07000000000000028
0.14,0.42,1,variance-only obstruction,0.14000000000000012,1.4078113733102493,0.07000000000000028
0.14,0.43,1,variance-only obstruction,0.14000000000000012,1.363621545846517,0.07000000000000028
0.14,0.44,1,variance-only obstruction,0.14000000000000012,1.3191979600064996,0.07000000000000028
0.14,0.45,1,variance-only obstruction,0.14000000000000012,1.2745312974006076,0.07000000000000028
0.14,0.46,1,variance-only obstruction,0.14000000000000012,1.2296118595139836,0.07000000000000028
0.14,0.47000000000000003,1,variance-only obstruction,0.14000000000000012,1.1844295415333301,0.07000000000000028
0.14,0.48,1,variance-only obstruction,0.14000000000000012,1.1389738039714405,0.07000000000000028
0.14,0.49,1,variance-only obstruction,0.14000000000000012,1.0932336418532023,0.07000000000000028
0.14,0.5,1,variance-only obstruction,0.14000000000000012,1.0471975511965974,0.07000000000000028
0.14,0.51,1,variance-only obstruction,0.14000000000000012,1.0008534924873937,0.07000000000000028
0.14,0.52,1,variance-only obstruction,0.14000000000000012,0.9541888508060166,0.07000000000000028
0.14,0.53,1,variance-only obstruction,0.14000000000000012,0.90719039221859,0.07000000000000028
0.14,0.54,1,variance-only obstruction,0.14000000000000012,0.8598442159901052,0.07000000000000028
0.14,0.55,1,variance-only obstruction,0.14000000000000012,0.8121357021148192,0.07000000000000028
0.14,0.56,1,variance-only obstruction,0.14000000000000012,0.7640494535855442,0.07000000000000028
0.14,0.5700000000000001,1,variance-only obstruction,0.14000000000000012,0.7155692327374448,0.07000000000000028
0.14,0.58,1,variance-only obstruction,0.14000000000000012,0.6666778909007891,0.07000000000000028
0.14,0.59,1,variance-only obstruction,0.14000000000000012,0.6173572904777078,0.07000000000000028
0.14,0.6,1,variance-only obstruction,0.14000000000000012,0.5675882184166556,0.07000000000000028
0.14,0.61,1,variance-only obstruction,0.14000000000000012,0.5173502898901026,0.07000000000000028
0.14,0.62,1,variance-only obstruction,0.14000000000000012,0.4666218407803062,0.07000000000000028
0.14,0.63,1,variance-only obstruction,0.14000000000000012,0.4153798073373256,0.07000000000000028
0.14,0.64,1,variance-only obstruction,0.14000000000000012,0.363599591083569,0.07000000000000028
0.14,0.65,1,variance-only obstruction,0.14000000000000012,0.3112549066883705,0.07000000000000028
0.14,0.66,1,variance-only obstruction,0.14000000000000012,0.25831761010943444,0.07000000000000028
0.14,0.67,1,variance-only obstruction,0.14000000000000012,0.20475750377635737,0.07000000000000028
0.14,0.68,1,variance-only obstruction,0.14000000000000012,0.1505421149501105,0.07000000000000028
0.14,0.6900000000000001,1,variance-only obstruction,0.14000000000000012,0.09563644259925974,0.07000000000000028
0.14,0.7000000000000001,1,variance-only obstruction,0.14000000000000012,0.04000266714678036,0.07000000000000028
0.14,0.71,3,both obstructions,0.14000000000000012,-0.016400183794894385,0.07000000000000028
0.14,0.72,3,both obstructions,0.14000000000000012,-0.07361662214232689,0.07000000000000028
0.14,0.73,3,both obstructions,0.14000000000000012,-0.13169514893644596,0.07000000000000028
0.14,0.74,3,both obstructions,0.14000000000000012,-0.190688779776798,0.07000000000000028
0.14,0.75,3,both obstructions,0.14000000000000012,-0.2506556623361309,0.07000000000000028
0.14,0.76,3,both obstructions,0.14000000000000012,-0.3116598064724214,0.07000000000000028
0.14,0.77,3,both obstructions,0.14000000000000012,-0.3737719530845256,0.07000000000000028
0.14,0.78,3,both obstructions,0.14000000000000012,-0.43707061534714775,0.07000000000000028
0.14,0.79,3,both obstructions,0.14000000000000012,-0.5016433360398,0.07000000000000028
0.14,0.8,3,both obstructions,0.14000000000000012,-0.5675882184166561,0.07000000000000028
0.14,0.81,3,both obstructions,0.14000000000000012,-0.6350158070268312,0.07000000000000028
0.14,0.8200000000000001,3,both obstructions,0.14000000000000012,-0.7040514214666138,0.07000000000000028
0.14,0.8300000000000001,3,both obstructions,0.14000000000000012,-0.7748380838836182,0.07000000000000028
0.14,0.84,3,both obstructions,0.14000000000000012,-0.847540235897406,0.07000000000000028
0.14,0.85,3,both obstructions,0.14000000000000012,-0.9223485216695071,0.07000000000000028
0.14,0.86,3,both obstructions,0.14000000000000012,-0.9994860363322422,0.07000000000000028
0.14,0.87,3,both obstructions,0.14000000000000012,-1.0792166286054314,0.07000000000000028
0.14,0.88,3,both obstructions,0.14000000000000012,-1.161856148226211,0.07000000000000028
0.14,0.89,3,both obstructions,0.14000000000000012,-1.2477880245015287,0.07000000000000028
0.14,0.9,3,both obstructions,0.14000000000000012,-1.3374854064047437,0.07000000000000028
0.14,0.91,3,both obstructions,0.14000000000000012,-1.4315435938103152,0.07000000000000028
0.14,0.92,3,both obstructions,0.14000000000000012,-1.5307292872671479,0.07000000000000028
0.14,0.93,3,both obstructions,0.14000000000000012,-1.6360587243188807,0.07000000000000028
0.14,0.9400000000000001,3,both obstructions,0.14000000000000012,-1.7489285684979503,0.07000000000000028
0.14,0.95,3,both obstructions,0.14000000000000012,-1.871350936423707,0.07000000000000028
0.145,0.0,1,variance-only obstruction,0.14500000000000002,3.141592653589793,0.07250000000000023
0.145,0.01,1,variance-only obstruction,0.14500000000000002,3.1015919868931245,0.07250000000000023
0.145,0.02,1,variance-only obstruction,0.14500000000000002,3.061587319296231,0.07250000000000023
0.145,0.03,1,variance-only obstruction,0.14500000000000002,3.0215746462958855,0.07250000000000023
0.145,0.04,1,variance-only obstruction,0.14500000000000002,2.9815499561738372,0.07250000000000023
0.145,0.05,1,variance-only obstruction,0.14500000000000002,2.941509226366713,0.07250000000000023
0.145,0.06,1,variance-only obstruction,0.14500000000000002,2.9014484198086796,0.07250000000000023
0.145,0.07,1,variance-only obstruction,0.14500000000000002,2.861363481237592,0.07250000000000023
0.145,0.08,1,variance-only obstruction,0.14500000000000002,2.821250333455157,0.07250000000000023
0.145,0.09,1,variance-only obstruction,0.14500000000000002,2.781104873531412,0.07250000000000023
0.145,0.1,1,variance-only obstruction,0.14500000000000002,2.740922968943554,0.07250000000000023
0.145,0.11,1,variance-only obstruction,0.14500000000000002,2.7007004536388064,0.07250000000000023
0.145,0.12,1,variance-only obstruction,0.14500000000000002,2.6604331240106407,0.07250000000000023
0.145,0.13,1,variance-only obstruction,0.14500000000000002,2.620116734777211,0.07250000000000023
0.145,0.14,1,variance-only obstruction,0.14500000000000002,2.5797469947503697,0.07250000000000023
0.145,0.15,1,variance-only obstruction,0.14500000000000002,2.539319562483049,0.07250000000000023
0.145,0.16,1,variance-only obstruction,0.14500000000000002,2.498830041782151,0.07250000000000023
0.145,0.17,1,variance-only obstruction,0.14500000000000002,2.4582739770733752,0.07250000000000023
0.145,0.18,1,variance-only obstruction,0.14500000000000002,2.4176468486036025,0.07250000000000023
0.145,0.19,1,variance-only obstruction,0.14500000000000002,2.376944067465555,0.07250000000000023
0.145,0.2,1,variance-only obstruction,0.14500000000000002,2.33616097042847,0.07250000000000023
0.145,0.21,1,variance-only obstruction,0.14500000000000002,2.2952928145574107,0.07250000000000023
0.145,0.22,1,variance-only obstruction,0.14500000000000002,2.2543347716026156,0.07250000000000023
0.145,0.23,1,variance-only obstruction,0.14500000000000002,2.2132819221389406,0.07250000000000023
0.145,0.24,1,variance-only obstruction,0.14500000000000002,2.17212924943394,0.07250000000000023
0.145,0.25,1,variance-only obstruction,0.14500000000000002,2.1308716330214788,0.07250000000000023
0.145,0.26,1,variance-only obstruction,0.14500000000000002,2.0895038419559175,0.07250000000000023
0.145,0.27,1,variance-only obstruction,0.14500000000000002,2.0480205277199,0.07250000000000023
0.145,0.28,1,variance-only obstruction,0.14500000000000002,2.006416216756482,0.07250000000000023
0.145,0.29,1,variance-only obstruction,0.14500000000000002,1.9646853025938633,0.07250000000000023
0.145,0.3,1,variance-only obstruction,0.14500000000000002,1.922822037528203,0.07250000000000023
0.145,0.31,1,variance-only obstruction,0.14500000000000002,1.8808205238268954,0.07250000000000023
0.145,0.32,1,variance-only obstruction,0.14500000000000002,1.8386747044112723,0.07250000000000023
0.145,0.33,1,variance-only obstruction,0.14500000000000002,1.7963783529738717,0.07250000000000023
0.145,0.34,1,variance-only obstruction,0.14500000000000002,1.753925063481146,0.07250000000000023
0.145,0.35000000000000003,1,variance-only obstruction,0.14500000000000002,1.7113082390077519,0.07250000000000023
0.145,0.36,1,variance-only obstruction,0.14500000000000002,1.6685210798432333,0.07250000000000023
0.145,0.37,1,variance-only obstruction,0.14500000000000002,1.6255565708059898,0.07250000000000023
0.145,0.38,1,variance-only obstruction,0.14500000000000002,1.5824074676927509,0.07250000000000023
0.145,0.39,1,variance-only obstruction,0.14500000000000002,1.5390662827843054,0.07250000000000023
0.145,0.4,1,variance-only obstruction,0.14500000000000002,1.4955252693198409,0.07250000000000023
0.145,0.41000000000000003,1,variance-only obstruction,0.14500000000000002,1.45177640484277,0.07250000000000023
0.145,0.42,1,variance-only obstruction,0.14500000000000002,1.4078113733102493,0.07250000000000023
0.145,0.43,1,variance-only obstruction,0.14500000000000002,1.363621545846517,0.07250000000000023
0.145,0.44,1,variance-only obstruction,0.14500000000000002,1.3191979600064996,0.07250000000000023
0.145,0.45,1,variance-only obstruction,0.14500000000000002,1.2745312974006076,0.07250000000000023
0.145,0.46,1,variance-only obstruction,0.14500000000000002,1.2296118595139836,0.07250000000000023
0.145,0.47000000000000003,1,variance-only obstruction,0.14500000000000002,1.1844295415333301,0.07250000000000023
0.145,0.48,1,variance-only obstruction,0.14500000000000002,1.1389738039714405,0.07250000000000023
0.145,0.49,1,variance-only obstruction,0.14500000000000002,1.0932336418532023,0.07250000000000023
0.145,0.5,1,variance-only obstruction,0.14500000000000002,1.0471975511965974,0.07250000000000023
0.145,0.51,1,variance-only obstruction,0.14500000000000002,1.0008534924873937,0.07250000000000023
0.145,0.52,1,variance-only obstruction,0.14500000000000002,0.9541888508060166,0.07250000000000023
0.145,0.53,1,variance-only obstruction,0.14500000000000002,0.90719039221859,0.07250000000000023
0.145,0.54,1,variance-only obstruction,0.14500000000000002,0.8598442159901052,0.07250000000000023
0.145,0.55,1,variance-only obstruction,0.14500000000000002,0.8121357021148192,0.07250000000000023
0.145,0.56,1,variance-only obstruction,0.14500000000000002,0.7640494535855442,0.07250000000000023
0.145,0.5700000000000001,1,variance-only obstruction,0.14500000000000002,0.7155692327374448,0.07250000000000023
0.145,0.58,1,variance-only obstruction,0.14500000000000002,0.6666778909007891,0.07250000000000023
0.145,0.59,1,variance-only obstruction,0.14500000000000002,0.6173572904777078,0.07250000000000023
0.145,0.6,1,variance-only obstruction,0.14500000000000002,0.5675882184166556,0.07250000000000023
0.145,0.61,1,variance-only obstruction,0.14500000000000002,0.5173502898901026,0.07250000000000023
0.145,0.62,1,variance-only obstruction,0.14500000000000002,0.4666218407803062,0.07250000000000023
0.145,0.63,1,variance-only obstruction,0.14500000000000002,0.4153798073373256,0.07250000000000023
0.145,0.64,1,variance-only obstruction,0.14500000000000002,0.363599591083569,0.07250000000000023
0.145,0.65,1,variance-only obstruction,0.14500000000000002,0.3112549066883705,0.07250000000000023
0.145,0.66,1,variance-only obstruction,0.14500000000000002,0.25831761010943444,0.07250000000000023
0.145,0.67,1,variance-only obstruction,0.14500000000000002,0.20475750377635737,0.07250000000000023
0.145,0.68,1,variance-only obstruction,0.14500000000000002,0.1505421149501105,0.07250000000000023
0.145,0.6900000000000001,1,variance-only obstruction,0.14500000000000002,0.09563644259925974,0.07250000000000023
0.145,0.7000000000000001,1,variance-only obstruction,0.14500000000000002,0.04000266714678036,0.07250000000000023
0.145,0.71,3,both obstructions,0.14500000000000002,-0.016400183794894385,0.07250000000000023
0.145,0.72,3,both obstructions,0.14500000000000002,-0.07361662214232689,0.07250000000000023
0.145,0.73,3,both obstructions,0.14500000000000002,-0.13169514893644596,0.07250000000000023
0.145,0.74,3,both obstructions,0.14500000000000002,-0.190688779776798,0.07250000000000023
0.145,0.75,3,both obstructions,0.14500000000000002,-0.2506556623361309,0.07250000000000023
0.145,0.76,3,both obstructions,0.14500000000000002,-0.3116598064724214,0.07250000000000023
0.145,0.77,3,both obstructions,0.14500000000000002,-0.3737719530845256,0.07250000000000023
0.145,0.78,3,both obstructions,0.14500000000000002,-0.43707061534714775,0.07250000000000023
0.145,0.79,3,both obstructions,0.14500000000000002,-0.5016433360398,0.07250000000000023
0.145,0.8,3,both obstructions,0.14500000000000002,-0.5675882184166561,0.07250000000000023
0.145,0.81,3,both obstructions,0.14500000000000002,-0.6350158070268312,0.07250000000000023
0.145,0.8200000000000001,3,both obstructions,0.14500000000000002,-0.7040514214666138,0.07250000000000023
0.145,0.8300000000000001,3,both obstructions,0.14500000000000002,-0.7748380838836182,0.07250000000000023
0.145,0.84,3,both obstructions,0.14500000000000002,-0.847540235897406,0.07250000000000023
0.145,0.85,3,both obstructions,0.14500000000000002,-0.9223485216695071,0.07250000000000023
0.145,0.86,3,both obstructions,0.14500000000000002,-0.9994860363322422,0.07250000000000023
0.145,0.87,3,both obstructions,0.14500000000000002,-1.0792166286054314,0.07250000000000023
0.145,0.88,3,both obstructions,0.14500000000000002,-1.161856148226211,0.07250000000000023
0.145,0.89,3,both obstructions,0.14500000000000002,-1.2477880245015287,0.07250000000000023
0.145,0.9,3,both obstructions,0.14500000000000002,-1.3374854064047437,0.07250000000000023
0.145,0.91,3,both obstructions,0.14500000000000002,-1.4315435938103152,0.07250000000000023
0.145,0.92,3,both obstructions,0.14500000000000002,-1.5307292872671479,0.07250000000000023
0.145,0.93,3,both obstructions,0.14500000000000002,-1.6360587243188807,0.07250000000000023
0.145,0.9400000000000001,3,both obstructions,0.14500000000000002,-1.7489285684979503,0.07250000000000023
0.145,0.95,3,both obstructions,0.14500000000000002,-1.871350936423707,0.07250000000000023
0.15,0.0,1,variance-only obstruction,0.1499999999999999,3.141592653589793,0.07500000000000018
0.15,0.01,1,variance-only obstruction,0.1499999999999999,3.1015919868931245,0.07500000000000018
0.15,0.02,1,variance-only obstruction,0.1499999999999999,3.061587319296231,0.07500000000000018
0.15,0.03,1,variance-only obstruction,0.1499999999999999,3.0215746462958855,0.07500000000000018
0.15,0.04,1,variance-only obstruction,0.1499999999999999,2.9815499561738372,0.07500000000000018
0.15,0.05,1,variance-only obstruction,0.1499999999999999,2.941509226366713,0.07500000000000018
